age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
25,unknown,344719,hs_grad,married_civ_spouse,unknown,wife,white,female,0,0,4,united_states,<=50K
38,private,372484,11th,never_married,other_service,own_child,black,female,0,0,40,united_states,<=50K
23,private,181820,some_college,never_married,farming_fishing,unmarried,white,male,0,0,45,united_states,<=50K
40,private,235371,assoc_voc,divorced,prof_specialty,unmarried,white,male,0,0,40,united_states,<=50K
36,self_emp_inc,216711,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,99999,0,50,unknown,>50K
20,private,299399,some_college,never_married,sales,own_child,white,female,0,0,20,united_states,<=50K
41,private,202508,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,48,united_states,<=50K
44,private,172025,some_college,separated,adm_clerical,unmarried,white,female,0,0,38,united_states,<=50K
49,self_emp_inc,246891,bachelors,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,>50K
22,private,450920,assoc_acdm,never_married,adm_clerical,not_in_family,black,female,0,0,40,united_states,<=50K
26,private,53598,some_college,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
47,private,103757,assoc_acdm,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
48,private,76017,hs_grad,widowed,other_service,unmarried,white,female,0,0,25,united_states,<=50K
28,self_emp_inc,80158,hs_grad,never_married,exec_managerial,own_child,white,male,0,0,40,united_states,<=50K
37,federal_gov,90881,some_college,separated,exec_managerial,not_in_family,white,male,8614,0,55,united_states,>50K
44,private,427952,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,<=50K
20,unknown,230955,12th,never_married,unknown,not_in_family,black,female,0,0,35,united_states,<=50K
53,private,177916,bachelors,married_civ_spouse,adm_clerical,husband,white,male,7298,0,40,united_states,>50K
36,private,342642,masters,never_married,exec_managerial,not_in_family,white,male,0,0,15,united_states,<=50K
77,private,253642,7th_8th,married_civ_spouse,machine_op_inspct,husband,other,male,0,0,30,united_states,<=50K
21,private,219086,hs_grad,never_married,other_service,own_child,white,male,0,0,35,united_states,<=50K
24,private,162593,bachelors,never_married,adm_clerical,not_in_family,asian_pac_islander,female,0,0,40,united_states,<=50K
30,private,87561,assoc_acdm,never_married,tech_support,not_in_family,white,female,0,0,40,united_states,<=50K
51,local_gov,142411,assoc_voc,divorced,adm_clerical,unmarried,white,female,0,0,50,united_states,<=50K
22,private,154422,some_college,divorced,sales,own_child,asian_pac_islander,female,0,0,30,philippines,<=50K
23,private,169104,some_college,never_married,sales,own_child,asian_pac_islander,male,0,0,25,united_states,<=50K
47,private,193047,doctorate,married_civ_spouse,exec_managerial,husband,white,male,99999,0,50,united_states,>50K
17,private,151141,12th,never_married,sales,own_child,white,male,0,0,20,united_states,<=50K
48,private,267912,bachelors,never_married,other_service,not_in_family,white,male,0,0,50,mexico,>50K
43,private,137126,some_college,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
34,private,152453,12th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,guatemala,<=50K
19,private,357059,hs_grad,never_married,adm_clerical,own_child,white,female,0,0,35,united_states,<=50K
42,state_gov,202011,some_college,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
23,private,98283,bachelors,never_married,exec_managerial,own_child,asian_pac_islander,male,0,0,40,united_states,<=50K
61,self_emp_not_inc,176965,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
63,private,187919,11th,married_civ_spouse,other_service,husband,white,male,0,0,30,united_states,<=50K
65,private,274916,hs_grad,widowed,sales,unmarried,white,female,0,0,40,united_states,<=50K
37,private,105813,assoc_voc,married_civ_spouse,adm_clerical,husband,white,male,7298,0,40,united_states,>50K
41,local_gov,193524,assoc_acdm,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,>50K
35,private,152734,some_college,married_civ_spouse,protective_serv,husband,black,male,0,0,40,unknown,<=50K
21,private,263641,hs_grad,divorced,sales,other_relative,white,female,0,0,40,united_states,<=50K
48,local_gov,102076,bachelors,never_married,adm_clerical,unmarried,white,female,0,0,35,united_states,<=50K
51,state_gov,155594,some_college,married_civ_spouse,sales,husband,white,male,0,1887,40,united_states,>50K
43,private,33331,bachelors,married_civ_spouse,sales,husband,white,male,0,0,55,united_states,<=50K
22,state_gov,156773,some_college,never_married,prof_specialty,not_in_family,white,male,0,0,15,unknown,<=50K
56,self_emp_not_inc,115439,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,<=50K
47,private,181652,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
26,private,120268,bachelors,never_married,adm_clerical,own_child,white,male,0,0,24,united_states,<=50K
39,private,196308,some_college,married_civ_spouse,other_service,wife,white,female,0,0,24,united_states,<=50K
45,self_emp_not_inc,40690,some_college,never_married,farming_fishing,own_child,white,male,0,0,75,united_states,<=50K
49,private,228583,hs_grad,divorced,other_service,unmarried,white,male,0,0,40,columbia,<=50K
23,private,695136,hs_grad,never_married,handlers_cleaners,not_in_family,white,male,0,0,30,united_states,<=50K
69,private,209236,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,0,0,36,united_states,<=50K
41,federal_gov,214838,masters,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,>50K
40,self_emp_not_inc,188436,hs_grad,separated,exec_managerial,other_relative,white,male,0,0,40,united_states,<=50K
25,private,177625,hs_grad,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,<=50K
52,private,124591,hs_grad,never_married,handlers_cleaners,unmarried,white,male,0,0,40,united_states,<=50K
28,private,230856,some_college,never_married,prof_specialty,not_in_family,black,female,3325,0,50,united_states,<=50K
50,federal_gov,221532,assoc_acdm,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
21,private,232577,assoc_voc,never_married,tech_support,own_child,white,female,0,0,30,united_states,<=50K
48,private,168216,some_college,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,>50K
27,private,214702,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,42,united_states,>50K
63,private,237620,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,30,united_states,<=50K
47,state_gov,54887,doctorate,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
37,self_emp_not_inc,164526,doctorate,never_married,prof_specialty,not_in_family,white,male,14084,0,45,united_states,>50K
28,private,224506,some_college,married_civ_spouse,sales,husband,black,male,0,0,40,unknown,<=50K
58,private,183870,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
41,private,208330,some_college,married_civ_spouse,sales,husband,white,male,0,0,51,united_states,<=50K
67,self_emp_inc,168370,some_college,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
62,self_emp_not_inc,320376,hs_grad,married_civ_spouse,sales,wife,white,female,0,0,48,united_states,<=50K
28,private,192384,some_college,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,>50K
26,private,167350,12th,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,<=50K
46,self_emp_not_inc,103538,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,65,united_states,>50K
29,private,58522,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
39,private,191342,bachelors,married_civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,40,philippines,>50K
25,private,193820,masters,never_married,prof_specialty,own_child,white,female,0,0,35,united_states,<=50K
20,private,258490,some_college,never_married,sales,not_in_family,white,female,0,0,35,united_states,<=50K
21,private,56520,some_college,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,<=50K
25,private,102476,bachelors,never_married,prof_specialty,not_in_family,white,male,0,0,50,united_states,<=50K
44,self_emp_inc,311357,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
37,private,166497,hs_grad,never_married,adm_clerical,own_child,white,male,0,0,38,united_states,<=50K
50,private,160724,masters,married_civ_spouse,exec_managerial,husband,asian_pac_islander,male,7298,0,40,philippines,>50K
29,private,338270,hs_grad,separated,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
18,private,282394,some_college,never_married,sales,own_child,black,female,0,0,21,united_states,<=50K
32,private,383269,bachelors,never_married,exec_managerial,unmarried,white,female,0,0,40,united_states,<=50K
58,private,119386,assoc_voc,divorced,adm_clerical,not_in_family,white,female,0,0,60,united_states,<=50K
50,private,196975,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
29,private,334221,some_college,never_married,other_service,not_in_family,white,female,0,0,18,united_states,<=50K
58,private,27385,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,>50K
29,state_gov,133846,some_college,never_married,other_service,own_child,white,female,0,0,40,united_states,<=50K
36,private,361888,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,>50K
21,private,230429,hs_grad,never_married,craft_repair,not_in_family,white,male,0,0,35,united_states,<=50K
49,private,328776,hs_grad,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,<=50K
60,private,243829,masters,divorced,prof_specialty,not_in_family,white,female,0,0,50,united_states,<=50K
39,private,306646,some_college,married_civ_spouse,sales,husband,white,male,3103,0,50,united_states,>50K
50,private,138179,assoc_acdm,married_civ_spouse,craft_repair,husband,white,male,0,1902,40,united_states,>50K
30,private,280069,some_college,never_married,sales,not_in_family,white,female,0,0,48,united_states,<=50K
55,private,305759,hs_grad,divorced,other_service,not_in_family,white,male,0,0,40,unknown,<=50K
64,local_gov,164876,hs_grad,divorced,transport_moving,unmarried,white,male,0,0,20,united_states,<=50K
29,self_emp_inc,138597,assoc_acdm,never_married,prof_specialty,other_relative,black,female,0,0,40,united_states,<=50K
40,private,111483,bachelors,married_civ_spouse,exec_managerial,husband,white,male,7298,0,40,united_states,>50K
42,private,144778,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,<=50K
55,private,171015,hs_grad,widowed,sales,unmarried,white,female,0,0,40,united_states,<=50K
43,private,112494,hs_grad,divorced,transport_moving,not_in_family,white,male,0,0,45,united_states,<=50K
28,private,408473,12th,never_married,sales,not_in_family,black,male,0,0,40,united_states,<=50K
46,state_gov,27802,assoc_acdm,married_civ_spouse,tech_support,husband,white,male,0,0,38,united_states,>50K
34,private,236318,hs_grad,never_married,machine_op_inspct,unmarried,white,male,0,0,40,united_states,<=50K
47,private,121836,masters,married_civ_spouse,adm_clerical,wife,white,female,7688,0,38,united_states,>50K
43,self_emp_not_inc,315971,masters,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
24,private,698418,some_college,never_married,adm_clerical,own_child,black,female,0,0,25,united_states,<=50K
21,private,329530,11th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,<=50K
65,private,194456,bachelors,married_civ_spouse,craft_repair,husband,white,male,0,0,40,england,>50K
20,private,282579,some_college,never_married,other_service,not_in_family,white,male,0,0,40,united_states,<=50K
31,state_gov,26401,masters,divorced,adm_clerical,not_in_family,white,female,0,0,25,united_states,<=50K
38,state_gov,364958,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,3464,0,40,united_states,<=50K
22,private,83998,some_college,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
20,private,94364,some_college,never_married,prof_specialty,not_in_family,other,female,0,0,20,united_states,<=50K
44,private,174189,some_college,married_civ_spouse,sales,husband,white,male,0,0,60,united_states,<=50K
44,local_gov,101967,masters,married_civ_spouse,prof_specialty,wife,white,female,0,0,40,united_states,<=50K
41,private,146908,doctorate,married_civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,>50K
38,private,126675,hs_grad,divorced,craft_repair,not_in_family,white,male,0,2205,40,united_states,<=50K
21,private,31606,some_college,never_married,other_service,own_child,white,female,0,0,25,germany,<=50K
24,private,132327,some_college,married_spouse_absent,sales,unmarried,other,female,0,0,30,ecuador,<=50K
24,private,112459,masters,never_married,prof_specialty,not_in_family,white,female,0,0,45,united_states,<=50K
28,private,48894,hs_grad,married_civ_spouse,adm_clerical,own_child,white,female,0,0,40,united_states,<=50K
39,private,181943,bachelors,never_married,exec_managerial,not_in_family,white,female,0,0,35,united_states,<=50K
48,private,247685,some_college,divorced,craft_repair,not_in_family,white,male,3325,0,40,united_states,<=50K
24,local_gov,195808,hs_grad,never_married,protective_serv,not_in_family,white,male,0,0,40,united_states,<=50K
50,private,172052,hs_grad,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,35,south,>50K
50,local_gov,50178,some_college,married_civ_spouse,craft_repair,husband,white,male,4064,0,55,united_states,<=50K
68,private,351711,some_college,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,<=50K
31,state_gov,190305,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,<=50K
22,private,464103,1st_4th,never_married,craft_repair,not_in_family,white,male,0,0,40,guatemala,<=50K
18,unknown,36348,some_college,never_married,unknown,own_child,white,male,0,0,48,united_states,<=50K
25,private,120238,hs_grad,married_spouse_absent,machine_op_inspct,not_in_family,white,male,0,0,40,poland,<=50K
28,private,354095,some_college,never_married,sales,not_in_family,white,female,0,0,40,united_states,<=50K
17,local_gov,308901,11th,never_married,adm_clerical,own_child,white,female,0,0,15,united_states,<=50K
24,state_gov,208826,doctorate,never_married,prof_specialty,not_in_family,white,female,0,0,99,england,<=50K
20,private,369677,10th,separated,sales,not_in_family,white,female,0,0,36,united_states,<=50K
45,federal_gov,98524,assoc_acdm,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,>50K
